"V1","V2","V3"
"0.42670007784815","0.3","A"
"0.742384715534157","0.4","A"
"1.20214633412265","0.5","A"
"0.0744807538834316","0","B"
"0.093964021924015","0.1","B"
"0.609326107546712","0.2","B"
"1.34465982021231","0.3","B"
"2.54930076678369","0.4","B"
"4.18800701152637","0.5","B"
"0.0851270980433619","0","C"
"0.125948556652809","0.1","C"
"1.07047462589073","0.2","C"
"1.62543026244518","0.3","C"
"2.95238974140396","0.4","C"
"4.7694889059426","0.5","C"
"0.0520327583110567","0","A"
"0.194634504264441","0.1","A"
"0.423847539819217","0.2","A"
"0.394658231981726","0.3","A"
"0.893059725104091","0.4","A"
"1.70701082099343","0.5","A"
"0.0754496016693552","0","B"
"0.339576318876803","0.1","B"
"0.860893089861181","0.2","B"
"1.00126120806794","0.3","B"
"3.21731680721351","0.4","B"
"4.12741428909431","0.5","B"
"0.177612263310332","0","C"
"0.575788548395594","0.1","C"
"1.57507867328603","0.2","C"
"1.53514167881004","0.3","C"
"3.49766799136765","0.4","C"
"6.71650062232202","0.5","C"
